site_cluster_id,latitude,longitude,persistence_days,first_detected,last_detected,total_detections,avg_brightness,avg_frp,avg_confidence_weight,dist_to_industrial_km,dist_to_mining_km,dist_to_power_km,nearest_industrial_name
0,8.2360525,93.12741958333334,3,2026-05-01,2026-07-06,24,346.11999999999995,10.826666666666666,0.7208333333333333,382.60058689535214,266.4051613298023,994.4100504003638,
1,15.84249,95.3706,1,2026-05-01,2026-05-01,1,333.46,5.05,0.7,16.320029209164783,24.4072154631337,131.4274660190041,
2,16.0091875,94.6758925,1,2026-05-01,2026-05-01,4,335.38,4.64,0.7,4.4645653223441775,80.61083610104875,176.68029272504435,
3,16.22999,95.29754,1,2026-05-01,2026-05-01,1,335.47,3.77,0.7,1.794467788225702,24.0002631844723,107.55604237807526,
4,16.373905,96.07061999999999,2,2026-05-01,2026-05-04,2,339.885,3.67,0.7,23.03163370844012,70.99885987432303,37.3802580466339,
5,16.22823,95.26394,1,2026-05-01,2026-05-01,1,337.66,2.23,0.7,5.382486977426964,26.167682794317773,110.63699518661052,
6,16.08896,94.50823,1,2026-05-01,2026-05-01,1,338.72,5.82,0.7,15.323349763288542,98.80032852616594,189.0857690846478,
7,16.39535,96.14611,1,2026-05-01,2026-05-01,1,344.0,9.89,0.7,27.795316010492296,71.91380390720565,31.416095556109717,
8,16.35225,95.29942,1,2026-05-01,2026-05-01,1,336.77,2.48,0.7,5.299537824098699,35.736335391627016,100.29296884347497,Factory
9,16.42802,95.09254,1,2026-05-01,2026-05-01,1,346.33,5.27,0.7,18.67134091854601,54.910367242118255,117.11762808714872,Factory
10,16.552505,95.72927,1,2026-05-01,2026-05-01,2,339.95,10.705,0.7,7.160377954910312,60.98055264686455,49.25812962636303,
11,16.50389,95.41544,1,2026-05-01,2026-05-01,1,342.65,3.43,0.7,21.294044070323228,49.69219236568853,81.9168248550308,Factory
12,16.55742,95.62818,1,2026-05-01,2026-05-01,1,334.6,3.53,0.7,13.664557157395192,58.12098578353498,58.724337547797255,
13,16.534425,95.26975999999999,1,2026-05-01,2026-05-01,2,333.26,3.15,0.7,13.530703509098208,55.81621130473533,95.34324634527869,မြသိဒ္ဓိဆန်စက်
14,16.63625,95.75886,1,2026-05-01,2026-05-01,1,345.48,6.96,0.7,15.55436455466326,56.92522942634211,42.46788953032178,
15,16.54889,95.2782,1,2026-05-01,2026-05-01,1,342.95,5.44,0.7,13.580064575933326,55.85711428296836,94.16975650268569,စိုးသိပ္ပံဆန်စက်
16,16.54446,95.18685333333333,1,2026-05-01,2026-05-01,3,333.6066666666666,7.536666666666666,0.6999999999999998,6.6697553612616,51.366506829403015,103.57509395006424,မြသိဒ္ဓိဆန်စက်
17,16.41391,94.449945,1,2026-05-01,2026-05-01,2,334.855,3.46,0.7,31.39425078660874,83.279450014664,182.5616597552154,
18,16.427585,94.432085,2,2026-05-01,2026-05-02,2,337.86,8.01,0.7,32.90869294845864,83.40251365803748,184.03274850339744,
19,16.739345,95.99427,2,2026-05-01,2026-05-07,4,333.055,3.2225,0.7,4.784190357252429,34.526622114248845,14.727210425313745,
20,16.60191,95.21001,1,2026-05-01,2026-05-01,1,332.28,4.83,0.7,4.617806933872225,46.97377200850475,99.31726971885794,စိုးသိပ္ပံဆန်စက်
21,16.679005,95.5386925,2,2026-05-01,2026-05-05,4,348.775,12.19,0.7,27.111990682642475,66.53099758331338,63.50783879707457,Global Earth Agro Aqua
22,16.69981,95.54779500000001,2,2026-05-01,2026-05-05,2,336.745,3.49,0.7,27.244322785869983,64.49610796684709,61.489626067378566,Global Earth Agro Aqua
23,16.790106666666667,95.985305,4,2026-05-01,2026-05-08,6,337.94,3.315,0.6999999999999998,8.004587988691055,28.95620001274932,14.249674710843768,
24,16.71826,95.58557,1,2026-05-01,2026-05-01,1,333.47,4.52,0.7,28.302762531885804,62.58926648102412,57.29856122222738,
25,16.68847,95.23084,1,2026-05-01,2026-05-01,1,333.96,5.17,0.7,5.483191266902969,40.44020607451269,94.3587177490532,
26,16.617896666666667,94.82037333333334,1,2026-05-01,2026-05-01,3,339.2,5.5,0.6999999999999998,12.816868266214838,42.02526655467443,138.64569848416537,Shan Ywar 100 tons rise factory
27,16.863533333333333,96.10940000000001,2,2026-05-01,2026-05-05,3,333.62,5.096666666666667,0.6999999999999998,0.7917450109431468,19.645858903802136,4.475807880614914,
28,16.727318,95.24896,2,2026-05-01,2026-05-06,5,339.206,6.093999999999999,0.7,7.873505053350858,37.993412465352094,90.97058606803007,
29,16.7604075,95.2953275,1,2026-05-01,2026-05-01,4,337.0775,5.91,0.7,5.012082214773168,39.93394401920495,85.77385135954714,Global Earth Agro Aqua
30,16.8255025,95.68308,4,2026-05-01,2026-05-20,4,349.5725,14.28,0.7749999999999999,16.19616834212679,48.5763454792292,43.5565378523192,
31,16.867764615384615,95.82594384615385,2,2026-05-01,2026-05-04,13,340.5423076923077,5.562307692307693,0.7,8.110554014592395,33.26210802064083,27.68118265995292,
32,16.96053,96.33004,1,2026-05-01,2026-05-01,1,338.71,4.04,0.7,2.899054883303672,27.1895370791731,19.562019957589133,
33,16.881225,95.881415,1,2026-05-01,2026-05-01,2,349.015,8.030000000000001,0.85,6.595698090162309,28.13397224597935,22.20218712043125,
34,16.790523333333336,95.40084666666667,2,2026-05-01,2026-05-05,3,335.98333333333335,4.753333333333333,0.6999999999999998,8.667296214844622,47.936090010002886,73.72265845238047,Global Earth Agro Aqua
35,16.84689,95.67144,1,2026-05-01,2026-05-01,1,342.19,2.89,0.7,14.19676166204964,49.23431275287945,44.8434784319416,
36,16.622205,94.40395000000001,1,2026-05-01,2026-05-01,2,336.94,19.085,0.7,35.61127919665758,72.2822213893222,181.9473417185188,
37,16.84942,95.56805,1,2026-05-01,2026-05-01,1,341.26,4.58,0.7,14.926231808885834,47.9945004959914,55.737015866486686,
38,16.919343333333334,95.94276416666666,5,2026-05-01,2026-05-07,12,339.20750000000004,6.070833333333333,0.6999999999999998,6.010778798391663,19.48487702650367,15.01637576764922,
39,16.84928,95.540605,2,2026-05-01,2026-05-08,2,342.485,4.61,0.7,16.23938358782903,47.75331082784052,58.56073601339484,
40,16.80274,95.237886,2,2026-05-01,2026-05-04,10,336.161,4.812,0.6599999999999999,6.996873824686486,32.21728993582085,90.0051475004142,Global Earth Agro Aqua
41,16.931466666666665,95.95978333333333,2,2026-05-01,2026-05-07,3,339.1266666666667,10.463333333333333,0.6999999999999998,7.676751762317363,18.040365605844094,14.053470354117277,Scania Myanmar
42,16.846764999999998,95.44017,1,2026-05-01,2026-05-01,2,341.63,2.89,0.7,14.226500388359309,50.2338672020679,69.2626366030349,Global Earth Agro Aqua
43,16.75254,94.90437666666666,2,2026-05-01,2026-05-04,3,339.15000000000003,6.1000000000000005,0.6999999999999998,12.62765270820648,24.710958191441957,126.94846048292072,
44,16.875669166666665,95.50005666666668,4,2026-05-01,2026-05-08,12,337.15416666666664,4.640833333333333,0.6333333333333333,16.25163192578339,44.35445194742455,61.29254622633022,
45,16.794705,95.04075,2,2026-05-01,2026-05-04,2,336.02,9.245000000000001,0.5,12.078932224104951,19.60984186137681,112.09875319944464,
46,16.925156666666666,95.72292,1,2026-05-01,2026-05-01,3,342.0733333333333,8.836666666666666,0.6999999999999998,10.625281786659512,40.79237408140654,38.99592022273459,
47,16.7999,94.98425,1,2026-05-01,2026-05-01,1,331.52,1.76,0.7,15.3153988408833,18.270865417219053,118.11344719217348,
48,16.85872,95.27818,1,2026-05-01,2026-05-01,1,332.54,3.64,0.7,7.265425865673047,33.51323535587636,86.41423722316958,Global Earth Agro Aqua
49,16.88417,95.3228,1,2026-05-01,2026-05-01,1,344.02,5.49,0.7,9.042697344144,37.21772794970562,81.5564916595285,Global Earth Agro Aqua
50,16.87942333333333,95.30122,3,2026-05-01,2026-05-06,9,341.02777777777777,9.29,0.6555555555555554,7.453888741239984,34.79155971338197,83.45959354859605,Global Earth Agro Aqua
51,16.96935,95.72218,1,2026-05-01,2026-05-01,1,345.82,5.76,0.7,9.585872323523184,38.097134161497344,39.77999731302932,
52,16.96597,95.70338,1,2026-05-01,2026-05-01,1,333.74,3.84,0.7,7.593220174180168,37.66104938616602,41.6771251737708,
53,16.85149,95.0731,1,2026-05-01,2026-05-01,1,341.96,7.72,0.7,11.126939983913283,15.773267650258743,108.24996882407544,
54,16.90402333333333,95.30812833333333,3,2026-05-01,2026-05-06,12,339.4583333333333,6.7375,0.725,10.585125163177588,34.87925116480604,82.22757210006048,Global Earth Agro Aqua
55,16.85008,95.01752,1,2026-05-01,2026-05-01,1,343.89,3.79,0.7,11.668730655695672,13.20870116088042,114.1649299634892,
56,16.87539125,95.086425,3,2026-05-01,2026-05-05,8,340.4675,6.8925,0.7,9.09721823971462,13.523558681919466,105.80857220887992,
57,16.758765,94.406607,4,2026-05-01,2026-05-08,10,334.332,5.622,0.6599999999999999,31.63926078732955,64.68378784851063,179.12315104824495,
58,17.00036,95.73164,1,2026-05-01,2026-05-01,1,331.45,3.34,0.7,11.154594101768096,35.45506652025706,39.61569892633803,
59,17.112255,96.348585,2,2026-05-01,2026-05-05,2,337.375,3.995,0.7,6.260289310955471,23.55113346731482,35.43774815162168,
60,16.8587425,94.8906675,2,2026-05-01,2026-05-04,4,343.485,8.225,0.7,6.56632504347938,14.941423432492805,127.26110761563116,
61,17.02611,95.82558,1,2026-05-01,2026-05-01,1,337.52,3.33,0.7,9.051617152701528,27.953252861883374,31.322142760625155,
62,16.955745,95.3796,2,2026-05-01,2026-05-07,2,342.225,14.645000000000001,0.7,7.42573325298608,41.175897404082185,75.6473684057613,
63,16.878127499999998,95.01098999999999,2,2026-05-01,2026-05-04,4,338.175,3.9000000000000004,0.7,8.736730082420333,9.563388125577037,114.31653930839666,
64,17.030698,95.753268,3,2026-05-01,2026-05-13,5,339.824,11.924,0.6199999999999999,11.64570584127974,33.21109976972393,38.11460474118055,
65,16.95863,95.369,1,2026-05-01,2026-05-01,1,336.19,4.08,0.7,7.68990519458213,41.049189989330856,76.87866669905725,
66,16.964550869565215,95.45174913043478,4,2026-05-01,2026-05-06,23,338.85565217391303,6.843913043478261,0.6260869565217391,8.033766108565437,36.07285443871366,66.78442950752992,
67,17.01452,95.60278,1,2026-05-01,2026-05-01,1,336.62,3.11,0.7,4.209771216579521,29.798360170860576,53.26244937342187,
68,16.824559999999998,94.56962200000001,2,2026-05-01,2026-05-02,5,340.02,6.016,0.7,16.07165946651996,46.45276741334074,161.58746389265204,
69,17.01989,95.58596,1,2026-05-01,2026-05-01,1,330.79,2.2,0.7,5.749092936882148,29.06714587928839,55.14163734104488,
70,16.973802272727273,95.28456409090909,6,2026-05-01,2026-05-21,22,340.95954545454543,6.504545454545454,0.6636363636363636,5.989803077283058,30.58079877604051,84.4962417706636,
71,16.918162857142857,95.01955857142858,2,2026-05-01,2026-05-04,7,337.9428571428571,6.984285714285714,0.6428571428571429,7.228547668902811,6.023605894706138,113.47357972871728,
72,17.066105,95.75950499999999,2,2026-05-01,2026-05-13,2,342.35,4.475,0.7,14.801351122305409,30.857679382501683,39.518758648255165,
73,17.100735,95.92013,1,2026-05-01,2026-05-01,2,334.28999999999996,4.279999999999999,0.7,8.067989693587505,19.05843936457912,28.604660596948843,
74,16.93733,95.01601333333333,2,2026-05-01,2026-05-04,3,337.25666666666666,4.646666666666667,0.6999999999999998,6.51888224611052,4.458977124850202,114.05022473194234,
75,17.013775,95.3705575,2,2026-05-01,2026-05-05,4,345.08000000000004,10.36,0.7,1.5707512844976206,36.26080743830983,77.19813844510071,
76,17.05015,95.4724,1,2026-05-01,2026-05-01,1,339.56,4.48,0.7,9.634300770587664,27.818444704468156,67.67040515161524,
77,17.03539,95.39055,1,2026-05-01,2026-05-01,1,343.73,3.41,0.7,0.8789316344708361,33.509167977458944,75.79864903409086,
78,17.060691666666667,95.41151166666667,1,2026-05-01,2026-05-01,6,333.695,4.551666666666667,0.6999999999999998,4.243855695122371,29.654289506776923,73.79313257890864,
79,17.08155,95.44286,1,2026-05-01,2026-05-01,1,333.33,4.63,0.7,8.445194258808188,26.15111004515438,71.61650632214918,
80,17.06511,95.30793,1,2026-05-01,2026-05-01,1,340.27,4.22,0.7,2.8656292684703835,36.31595676428376,85.07276410089709,
81,17.00389,94.97929,1,2026-05-01,2026-05-01,1,333.92,3.41,0.7,8.294308131268174,4.430684738979511,118.60656036932431,
82,17.16712,95.84028,1,2026-05-01,2026-05-01,1,344.18,5.46,0.7,12.970263092858556,29.90864598146765,39.742218597953865,
83,17.117346666666666,95.51067,2,2026-05-01,2026-05-06,3,335.10999999999996,4.093333333333334,0.6999999999999998,12.608738310330786,18.851569103782325,65.60181469402613,
84,17.10582,95.48219,1,2026-05-01,2026-05-01,1,330.62,6.14,0.3,13.377598404130463,21.75142307063226,68.46152440102513,
85,17.014866666666666,94.99110666666667,2,2026-05-01,2026-05-04,6,338.09166666666664,4.8933333333333335,0.5666666666666667,9.766695328430645,5.427122444277617,116.73042168737264,
86,17.135195,95.500395,4,2026-05-01,2026-05-19,4,340.0825,6.109999999999999,0.7,12.051545015738997,17.5941234699334,67.13105555892449,
87,17.07381,95.14422,1,2026-05-01,2026-05-01,1,346.61,7.68,0.7,14.563107052431224,21.024497929248803,102.31884776668382,
88,17.134702,95.435096,3,2026-05-01,2026-05-07,15,343.818,10.487333333333334,0.7,11.541970244879716,20.703498128272315,73.50909856312612,
89,17.19195,95.72447,1,2026-05-01,2026-05-01,1,338.39,3.05,0.7,13.986311529559975,18.86557123134971,50.53467002207266,
90,17.15926,95.51952,1,2026-05-01,2026-05-01,1,367.0,13.78,1.0,9.208547550698617,14.69328954496137,67.05257257265235,
91,17.16103,95.43364000000001,2,2026-05-01,2026-05-19,3,334.8633333333333,4.0,0.6999999999999998,15.115028990460686,19.497074877548613,75.0704552207412,
92,17.293386666666667,96.08369333333333,1,2026-05-01,2026-05-01,3,339.1066666666666,7.103333333333334,0.6999999999999998,18.056904207573943,10.73273440856932,43.506382377537214,
93,17.13085,95.23759,1,2026-05-01,2026-05-01,1,336.92,6.87,0.7,8.50070408319573,32.79245107813617,94.09843955608132,
94,17.235177142857143,95.77406142857144,3,2026-05-01,2026-05-08,7,342.19714285714286,7.5200000000000005,0.7,18.67029770706155,21.30392021653321,49.58055654414502,
95,17.189276666666668,95.46821999999999,2,2026-05-01,2026-05-04,6,337.62333333333333,6.656666666666666,0.6333333333333333,12.761118637114464,14.04008586155331,72.77233598849728,
96,17.091195,94.97455142857143,2,2026-05-01,2026-05-05,14,342.15000000000003,9.64,0.7,17.035728390994265,13.487417963780826,119.87458776672295,
97,17.178205,95.4213275,2,2026-05-01,2026-05-21,4,334.945,4.3075,0.7,16.664866730595026,19.152746291913743,76.76593996676326,
98,17.25074,95.78935999999999,1,2026-05-01,2026-05-01,2,341.47,6.68,0.7,20.012836851742847,23.16148705272012,50.27023268756052,
99,17.20054,95.49349,3,2026-05-01,2026-05-05,7,340.86428571428576,7.637142857142857,0.7,10.083907211877875,11.265447841310422,71.12354709293861,
100,17.2272,95.54976,1,2026-05-01,2026-05-01,1,340.21,3.51,0.7,5.36336365105664,6.48420704296881,67.87996276988952,
101,17.20389,95.376565,1,2026-05-01,2026-05-01,2,340.36,8.57,0.7,18.18100214201579,22.37483892442837,82.75350932894665,
102,17.232353333333332,95.47339,2,2026-05-01,2026-05-04,3,339.53000000000003,5.283333333333334,0.5666666666666667,12.988326824650134,11.62009822763549,75.0440537685488,
103,17.12287,94.89135,1,2026-05-01,2026-05-01,1,333.99,4.5,0.7,15.421112579861411,20.158634348690672,129.739963385792,
104,17.30715,95.73634,1,2026-05-01,2026-05-01,1,335.35,2.24,0.7,19.118665084521144,17.55438308476227,58.74682050314786,
105,17.093671666666665,94.50822833333332,3,2026-05-01,2026-05-07,6,336.1933333333333,4.9816666666666665,0.6999999999999998,26.95003709301525,51.63475230512649,168.51014298524234,
106,17.214466666666667,95.00189999999999,1,2026-05-01,2026-05-01,3,344.83666666666664,9.076666666666666,0.6999999999999998,30.696888640736372,27.81078076112549,120.52253526463204,
107,17.21549,94.89686333333333,2,2026-05-01,2026-05-04,3,340.55333333333334,7.890000000000001,0.5666666666666667,23.060865007643763,28.852290475568207,131.1105623641489,
108,17.43104,96.002,1,2026-05-01,2026-05-01,1,339.22,3.77,0.7,17.21289276543528,28.020802139132652,59.72335094641735,
109,17.210549999999998,94.52488333333334,1,2026-05-01,2026-05-01,3,335.48,4.216666666666667,0.6999999999999998,31.43724663132317,55.55625522673069,169.519396760296,
110,17.45669,95.65716,1,2026-05-01,2026-05-01,1,332.07,3.8,0.7,20.48561222105617,21.46690725137778,77.01850034478869,
111,17.42057,95.46078,1,2026-05-01,2026-05-01,1,330.82,2.43,0.7,19.895794075240698,19.579505775112803,88.32896430584735,
112,17.47963,95.73707,1,2026-05-01,2026-05-01,1,333.9,4.21,0.7,19.7130587331047,28.10441618214812,74.47583631361653,
113,17.365861304347824,94.79818304347826,3,2026-05-01,2026-05-07,23,332.25521739130437,6.559565217391304,0.7130434782608696,34.30272057063483,47.51897846201354,146.18927495469052,
114,17.586533333333332,95.84409,3,2026-05-01,2026-05-07,3,338.81333333333333,5.633333333333333,0.6999999999999998,6.920638589554228,43.17778484811086,80.45823133164905,
115,17.60891666666667,95.85028666666666,2,2026-05-01,2026-05-08,3,334.94666666666666,3.7266666666666666,0.5666666666666667,8.20440308583408,41.92894597816368,82.70454695415056,
116,17.54944,95.52169,1,2026-05-01,2026-05-01,1,341.93,3.14,0.7,4.497862274738963,30.34504636783093,94.0223781051781,
117,17.481215,94.61795000000001,1,2026-05-01,2026-05-01,2,336.61,11.25,0.7,51.33752293140749,69.2566550406038,152.5558977388557,
118,17.504648,94.59437799999999,2,2026-05-01,2026-05-04,5,334.494,5.942,0.7,54.4843148429094,72.6718417090334,151.133369182989,
119,17.7269,95.62244,1,2026-05-01,2026-05-01,1,330.14,1.41,0.7,18.34474401296625,16.60410469427854,104.40317895860971,
120,17.662493333333334,94.59956333333332,1,2026-05-01,2026-05-01,3,341.25333333333333,8.346666666666666,0.6999999999999998,62.80566008343488,86.24558786863533,135.44948697790394,
121,17.954349999999998,95.3609575,1,2026-05-01,2026-05-01,4,339.7525,6.1175,0.7,17.908190493188883,22.38409008734034,86.69604029558295,ရွှေဟင်္သာမင်း အဆင့်မြင့်ဆန်စက်
122,17.87301,94.744505,1,2026-05-01,2026-05-01,2,359.96000000000004,17.950000000000003,0.85,37.91415114075113,59.027806276455856,107.6400040533228,
123,19.18709,96.45545,1,2026-05-01,2026-05-01,1,330.55,4.19,0.7,11.114744097521069,27.46641334010581,94.35954941533132,Yedashe Sugar Mill Factory
124,19.21005,96.46634,1,2026-05-01,2026-05-01,3,332.59999999999997,3.9500000000000006,0.6999999999999998,11.92043545228532,29.6116168272307,91.91860330780136,Yedashe Sugar Mill Factory
125,19.004054,95.159958,4,2026-05-01,2026-05-13,5,329.346,4.764,0.6199999999999999,3.710286575552767,29.224407807159743,31.41833068103413,အမှတ် (၃) ဓာတ်မြေဩဇာစက်ရုံ (ကျော်စွာ)
126,19.2601,96.53474,1,2026-05-01,2026-05-01,1,331.48,22.48,0.3,20.46777666970057,33.075900862421626,88.89906766583255,Yedashe Sugar Mill Factory
127,19.52993,95.96946,1,2026-05-01,2026-05-01,1,333.02,1.74,0.7,31.575844714247857,44.1837550760869,61.27647791567601,No. 2 Paper Mill
128,20.96678653107345,86.0099864180791,70,2026-05-01,2026-08-28,885,319.8344519774011,3.84709604519774,0.6675706214689265,0.0778212118364353,9.04398535504483,0.0643789111008457,TATA Steel
129,22.791138013816926,86.20387210708117,70,2026-05-01,2026-08-27,579,314.58970639032816,3.1653195164075996,0.6689119170984456,0.0901456307084644,3.964354484735985,0.047701524525188,CSIR-National Metallurgical Laboratory
130,23.767858882752762,86.3941414273577,87,2026-05-01,2026-08-23,2354,317.22844095157177,3.0524426508071367,0.6666949872557348,0.3256986993695557,0.0161680717615841,16.97834913306249,
131,29.25804,92.40343,1,2026-05-01,2026-05-01,1,328.55,2.72,0.7,0.3009291308578263,13.954741510306455,19.046513177356847,
132,29.31489,91.4789,1,2026-05-01,2026-05-01,1,338.15,7.23,0.3,9.031117952679825,31.97933731789732,62.87517507694124,
133,29.68122153846154,91.14188615384616,8,2026-05-01,2026-08-25,13,338.3669230769231,5.376153846153846,0.5461538461538461,3.81944130184064,9.559137090547416,17.192243063343092,
134,6.704248482142857,81.22399946428571,11,2026-05-01,2026-08-25,112,343.44124999999997,24.621160714285715,0.7107142857142856,18.88469936757282,29.294345091325333,13.267311731717944,Build up Area
135,6.970661666666667,81.55903333333333,5,2026-05-01,2026-07-24,6,324.9633333333333,3.4583333333333335,0.6999999999999998,5.573046321364102,22.59898757850385,33.17418955129116,Ethimale Plantation (Pvt) Ltd
136,8.16299,77.6646,1,2026-05-01,2026-05-01,1,339.85,2.99,0.7,0.7691530577835508,1.949713410795908,4.628847753083041,
137,8.163895,77.65086,2,2026-05-01,2026-07-11,2,334.905,4.17,0.7,1.7506357462966704,1.5605779640113215,5.782984028251192,
138,8.79633,78.0783,1,2026-05-01,2026-05-01,1,345.95,3.26,0.7,0.88602492336626,10.242569855725671,2.57432294090839,
139,8.760992,77.69115400000001,3,2026-05-01,2026-08-13,5,344.244,4.816,0.7,2.665878274903096,3.807936497018695,0.5366400185893604,
140,9.01124,77.37176,1,2026-05-01,2026-05-01,1,332.04,1.43,0.7,3.925771790671347,9.192886397792874,20.375952708229285,
141,9.56433,80.362758,5,2026-05-01,2026-08-28,5,337.048,3.31,0.7,15.909039495933284,27.59446769986357,40.36028715593933,Tokyo Cement Batching Plant
142,9.17563,77.55907,1,2026-05-01,2026-05-01,1,335.21,2.66,0.7,14.315386024166738,20.103610425329663,7.964801728515174,
143,9.362333333333334,78.69450666666667,3,2026-05-01,2026-07-06,3,341.42,2.8800000000000003,0.6999999999999998,9.504394102731675,34.7407007727025,15.468101971248476,
144,9.414231818181818,78.8498690909091,8,2026-05-01,2026-08-22,11,339.80727272727273,4.376363636363636,0.5909090909090909,4.003047581594728,43.63005318640129,4.628247001402492,
145,9.387875000000001,78.478835,1,2026-05-01,2026-05-01,2,343.97,5.42,0.7,5.466074444367944,21.97378634486349,12.104715713687437,
146,9.35902,77.7709,2,2026-05-01,2026-05-19,3,336.6033333333333,4.333333333333333,0.5666666666666667,3.22721995201623,1.7197456918045373,5.561724178372999,
147,9.68676,79.84835,1,2026-05-01,2026-05-01,1,335.63,4.86,0.7,16.639616371320006,60.02626167313432,21.14485319571229,
148,9.583413333333333,77.83080666666666,1,2026-05-01,2026-05-01,3,341.26666666666665,6.046666666666667,0.6999999999999998,8.471232283001454,12.13583398633436,6.549757830755159,
149,9.8697,78.14992,1,2026-05-01,2026-05-01,1,335.0,2.55,0.7,3.397213374676904,6.262304955660101,8.026330985694234,
150,9.915015555555556,78.32878222222222,3,2026-05-01,2026-07-28,9,340.31,4.651111111111111,0.7,5.162290011377348,5.774982905788426,10.628588105179118,
151,10.014005,78.09469,2,2026-05-01,2026-07-24,2,338.51,1.795,0.7,3.8385760248472223,6.268877881335236,19.12080337564073,Madurai Chettikulam Flyover Project Site
152,10.01465,78.07682,1,2026-05-01,2026-05-01,1,334.41,2.8,0.7,6.133173626029315,7.543152669682714,19.236004335901814,Madurai Chettikulam Flyover Project Site
153,9.93359,77.4041,1,2026-05-01,2026-05-01,1,335.73,4.84,0.7,4.851411599898844,7.971086288948089,34.8552734844044,
154,10.149723333333332,78.40821,1,2026-05-01,2026-05-01,3,347.6066666666666,13.186666666666667,0.6999999999999998,9.985228598556985,5.467752689400368,38.22073740764255,
155,10.12251,77.91241,1,2026-05-01,2026-05-01,1,332.18,1.04,0.7,3.0872616815999745,5.672399977418898,12.07625733932934,
156,10.34398,79.03355,1,2026-05-01,2026-05-01,1,335.51,1.79,0.7,12.7057017358389,25.27679091611947,30.413755606723832,
157,10.28984,78.5801,2,2026-05-01,2026-06-27,2,339.31,5.845000000000001,0.7,9.427551356107804,16.38551858185897,32.57799641970485,
158,9.9766975,76.3737025,7,2026-05-01,2026-07-23,12,318.02500000000003,3.565,0.6999999999999998,0.0713867652970544,0.910630509355268,1.2871817497793323,BPCL Refinery
159,10.192730000000001,77.765705,1,2026-05-01,2026-05-01,2,334.565,3.375,0.7,4.9312390664667305,18.12173649983073,4.779925851986596,
160,10.65273,79.78248,1,2026-05-01,2026-05-01,1,337.09,2.35,0.7,13.090348771227855,10.821718074702863,19.174160487992992,
161,10.650213333333333,79.29632666666667,1,2026-05-01,2026-05-01,3,333.52,4.1066666666666665,0.6999999999999998,5.210382150222923,33.40940810438833,20.55282283069295,
162,11.137640000000001,79.737235,1,2026-05-01,2026-05-01,2,342.96000000000004,9.13,0.7,13.579833612048333,50.01195304450236,12.52785464790551,
163,11.40062,77.8103175,3,2026-05-01,2026-06-02,4,338.89750000000004,4.1525,0.6,0.0863467848749533,2.071131165826773,1.836594838214901,Mothi Spinners Cotton Mill
164,11.432659999999998,77.79817666666666,2,2026-05-01,2026-05-22,3,333.80333333333334,2.0366666666666666,0.6999999999999998,1.8045148043952848,0.4810781680341445,2.3172644442925607,Pallava Textiles (P) Limited
165,11.46916,77.49929,1,2026-05-01,2026-05-01,1,331.43,1.39,0.3,3.5399581129340927,29.642891899126585,16.496469332273364,Coirmedia
166,11.68399,78.18994,1,2026-05-01,2026-05-01,1,337.01,3.66,0.7,2.283782573632119,3.898894105091312,41.97838760647126,Cotton Mills
167,11.976296666666668,79.66417,2,2026-05-01,2026-07-14,3,315.2266666666667,1.5166666666666666,0.6999999999999998,4.574524304559414,7.811468072716139,17.046721077910412,
168,11.74511,78.09629,1,2026-05-01,2026-05-01,1,337.54,2.1,0.3,2.9824211030299823,5.867283669154258,30.217804806543462,
169,11.948423333333333,79.45387,1,2026-05-01,2026-05-01,3,351.4666666666667,20.503333333333334,0.7999999999999999,14.91854904312298,11.494672327868868,38.85264311815868,
170,12.04537,79.72044,1,2026-05-01,2026-05-01,1,336.01,4.16,0.7,3.098455017862379,6.689662226163736,17.718650214011593,
171,11.90571,78.70314,1,2026-05-01,2026-05-01,1,346.11,9.02,0.7,26.313925377023885,26.27135896998648,48.54918189539037,Amman Granites
172,12.03116,79.20267,1,2026-05-01,2026-05-01,1,340.17,4.69,0.7,12.539091280517546,25.050881408781667,44.5419659371927,
173,12.14305,79.13451,1,2026-05-01,2026-05-01,1,333.29,0.97,0.3,11.926114665560409,13.164732173848853,30.247853751418088,
174,12.25236,77.33718,1,2026-05-01,2026-05-01,1,336.47,1.79,0.3,11.928069903145776,23.669256083833417,10.150469026855092,
175,12.370819999999998,77.55886,1,2026-05-01,2026-05-01,2,343.18,4.395,0.7,7.514161193098322,12.509200656532288,3.390977938312402,
176,12.429694999999999,77.8960225,1,2026-05-01,2026-05-01,4,336.57,7.8575,0.7,14.851895194954697,5.601192709602275,29.09645810325264,Gowdon
177,12.24047,76.58896,1,2026-05-01,2026-05-01,1,330.49,1.45,0.3,2.164185347493257,17.023886512631922,24.68999420323497,
178,12.448253333333334,77.88191,1,2026-05-01,2026-05-01,3,346.0133333333333,12.533333333333331,0.5333333333333333,12.443741696932925,4.617110977410039,26.573464808965785,Gowdon
179,12.74831,79.88991,1,2026-05-01,2026-05-01,1,335.55,2.67,0.7,2.5319538161128907,1.271872607578173,12.965489303110532,
180,12.44878,77.73993,1,2026-05-01,2026-05-01,2,337.68,3.04,0.3,8.851311904285518,6.058029131804501,17.514451830314854,Gowdon
181,12.712985,79.07233,1,2026-05-01,2026-05-01,2,339.14,5.245,0.7,17.187948404578595,11.91078433535148,27.48552084347933,
182,12.862681666666667,79.70290833333333,3,2026-05-01,2026-05-26,6,339.745,4.136666666666667,0.6999999999999998,2.819357540389845,19.213177290400687,19.258090392590585,
