latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
17.01286,95.90629,342.15,0.54,0.51,2026-05-01,0722,N21,VIIRS,n,2.0NRT,299.15,11.71,D
16.91669,95.02048,341.3,0.47,0.48,2026-05-01,0722,N21,VIIRS,n,2.0NRT,298.19,11.31,D
17.08016,96.28062,337.2,0.57,0.52,2026-05-01,0722,N21,VIIRS,n,2.0NRT,295.68,7.07,D
16.98125,95.44349,330,0.5,0.49,2026-05-01,0722,N21,VIIRS,l,2.0NRT,300.16,6.95,D
14.39356,79.19621,337.36,0.41,0.61,2026-05-01,0722,N21,VIIRS,n,2.0NRT,300.02,4.85,D
17.02757,95.75333,340.13,0.53,0.5,2026-05-01,0722,N21,VIIRS,n,2.0NRT,297.78,12.37,D
14.57615,79.98622,335.59,0.36,0.57,2026-05-01,0722,N21,VIIRS,n,2.0NRT,303.58,1.79,D
17.07821,95.78674,337.51,0.53,0.5,2026-05-01,0722,N21,VIIRS,n,2.0NRT,299.1,5.88,D
17.07797,95.78417,339.03,0.53,0.5,2026-05-01,0722,N21,VIIRS,n,2.0NRT,300.47,8.12,D
17.00731,95.17655,338.55,0.48,0.48,2026-05-01,0722,N21,VIIRS,n,2.0NRT,301.23,5.64,D
17.00678,95.17205,335.01,0.48,0.48,2026-05-01,0722,N21,VIIRS,n,2.0NRT,301.14,5.64,D
16.9952,94.96252,341.22,0.47,0.47,2026-05-01,0722,N21,VIIRS,n,2.0NRT,297.51,7.93,D
16.9843,94.87177,341.87,0.46,0.47,2026-05-01,0722,N21,VIIRS,n,2.0NRT,297.5,16.52,D
17.04221,95.31966,342.72,0.49,0.49,2026-05-01,0722,N21,VIIRS,n,2.0NRT,299.8,3.59,D
17.00006,94.96629,334.18,0.47,0.47,2026-05-01,0722,N21,VIIRS,n,2.0NRT,297.6,4.68,D
17.06211,95.41108,340.32,0.5,0.49,2026-05-01,0722,N21,VIIRS,n,2.0NRT,300.17,5.32,D
17.06663,95.37268,353.19,0.5,0.49,2026-05-01,0722,N21,VIIRS,n,2.0NRT,302.62,20.39,D
14.38293,78.6876,332.09,0.44,0.63,2026-05-01,0722,N21,VIIRS,n,2.0NRT,300.22,3.67,D
17.10527,95.42913,332.45,0.5,0.49,2026-05-01,0722,N21,VIIRS,n,2.0NRT,300.79,5.11,D
17.12379,95.43148,342.11,0.5,0.49,2026-05-01,0722,N21,VIIRS,n,2.0NRT,297.84,7.73,D
17.13971,95.48674,340.08,0.51,0.49,2026-05-01,0722,N21,VIIRS,n,2.0NRT,297.59,3.99,D
17.13392,95.43967,343.09,0.5,0.49,2026-05-01,0722,N21,VIIRS,n,2.0NRT,295.79,17.07,D
17.047,94.70786,341.8,0.45,0.47,2026-05-01,0722,N21,VIIRS,n,2.0NRT,298.52,10.73,D
17.08537,94.9771,342.37,0.47,0.48,2026-05-01,0722,N21,VIIRS,n,2.0NRT,295.9,6.5,D
17.1259,95.42818,334.43,0.5,0.49,2026-05-01,0722,N21,VIIRS,n,2.0NRT,296.99,5.14,D
17.14196,95.48828,344.76,0.51,0.49,2026-05-01,0722,N21,VIIRS,n,2.0NRT,296.18,3.5,D
17.05039,94.70815,343.3,0.45,0.47,2026-05-01,0722,N21,VIIRS,n,2.0NRT,299.84,9.22,D
17.08685,94.978,346.93,0.47,0.48,2026-05-01,0722,N21,VIIRS,n,2.0NRT,296.7,7.51,D
17.08633,94.97362,342.66,0.47,0.48,2026-05-01,0722,N21,VIIRS,n,2.0NRT,296.92,7.51,D
17.0912,94.97741,347.1,0.47,0.48,2026-05-01,0722,N21,VIIRS,n,2.0NRT,297.77,8.95,D
17.09068,94.97304,340.55,0.47,0.48,2026-05-01,0722,N21,VIIRS,n,2.0NRT,297.51,8.95,D
17.09503,94.97245,339.14,0.47,0.48,2026-05-01,0722,N21,VIIRS,n,2.0NRT,295.91,8.95,D
17.16237,95.42814,339.84,0.5,0.49,2026-05-01,0722,N21,VIIRS,n,2.0NRT,302.11,7.4,D
14.69732,79.85236,341.6,0.36,0.58,2026-05-01,0722,N21,VIIRS,n,2.0NRT,304.11,2.64,D
17.17923,95.41637,331.88,0.5,0.49,2026-05-01,0722,N21,VIIRS,n,2.0NRT,298.94,4.38,D
17.23046,95.77172,339.84,0.53,0.5,2026-05-01,0722,N21,VIIRS,n,2.0NRT,296.91,12.72,D
17.22988,95.76676,345.94,0.53,0.5,2026-05-01,0722,N21,VIIRS,n,2.0NRT,297.59,12.72,D
17.08933,94.49706,338.17,0.44,0.46,2026-05-01,0722,N21,VIIRS,n,2.0NRT,298.97,6.53,D
17.25123,95.78916,340.87,0.53,0.5,2026-05-01,0722,N21,VIIRS,n,2.0NRT,298.09,7.89,D
18.67373,77.93394,336.67,0.41,0.61,2026-05-01,0722,N21,VIIRS,l,2.0NRT,308.27,4.33,D
19.35617,81.23472,339.73,0.48,0.48,2026-05-01,0722,N21,VIIRS,n,2.0NRT,302.18,5.18,D
18.80806,78.48855,337.72,0.37,0.58,2026-05-01,0722,N21,VIIRS,l,2.0NRT,312.1,3.22,D
18.8133,78.48735,339.16,0.37,0.58,2026-05-01,0722,N21,VIIRS,l,2.0NRT,312.36,4.74,D
18.81783,78.48272,341.46,0.37,0.58,2026-05-01,0722,N21,VIIRS,n,2.0NRT,310.83,7.5,D
18.80039,78.39939,349.96,0.38,0.59,2026-05-01,0722,N21,VIIRS,n,2.0NRT,315.55,8.82,D
18.67234,77.76618,338.52,0.42,0.61,2026-05-01,0722,N21,VIIRS,l,2.0NRT,310.9,2.76,D
19.01407,79.33338,346.12,0.33,0.55,2026-05-01,0722,N21,VIIRS,n,2.0NRT,309.43,3.48,D
19.01841,79.32917,336.81,0.33,0.55,2026-05-01,0722,N21,VIIRS,l,2.0NRT,307.34,2.34,D
